Time,Point,head,vulva,head_confidence,shift_ax0,shift_ax1
32,25,R,U,0.5873015873015873,1,0
34,25,R,D,0.5873015873015873,2,-2
35,25,L,D,0.5873015873015873,0,1
36,25,R,D,0.5873015873015873,-1,3
37,25,L,U,0.5873015873015873,-1,-3
38,25,R,D,0.5873015873015873,1,1
39,25,R,D,0.5873015873015873,0,-4
40,25,R,D,0.5873015873015873,0,1
41,25,L,D,0.5873015873015873,1,1
42,25,R,U,0.5873015873015873,-2,1
43,25,L,U,0.5873015873015873,1,5
44,25,R,U,0.5873015873015873,3,-3
45,25,R,U,0.5873015873015873,-2,-4
46,25,L,D,0.5873015873015873,-1,0
47,25,L,U,0.5873015873015873,-1,-11
48,25,L,U,0.5873015873015873,0,5
49,25,R,D,0.5873015873015873,-2,0
50,25,L,U,0.5873015873015873,1,4
51,25,L,D,0.5873015873015873,1,1
52,25,L,D,0.5873015873015873,0,-3
53,25,R,D,0.5873015873015873,-1,0
54,25,L,U,0.5873015873015873,1,-5
55,25,L,U,0.5873015873015873,0,0
56,25,R,D,0.5873015873015873,0,1
57,25,L,D,0.5873015873015873,2,5
58,25,L,D,0.5873015873015873,-1,0
59,25,L,D,0.5873015873015873,0,-4
60,25,L,U,0.5873015873015873,0,-2
61,25,R,U,0.5873015873015873,-2,-1
62,25,L,D,0.5873015873015873,0,-7
63,25,R,D,0.5873015873015873,1,-6
64,25,R,D,0.5873015873015873,0,8
65,25,L,U,0.5873015873015873,1,2
66,25,R,D,0.5873015873015873,4,-4
67,25,R,D,0.5873015873015873,2,-2
68,25,L,U,0.5873015873015873,0,3
69,25,R,D,0.5873015873015873,1,-6
70,25,R,D,0.5873015873015873,-1,-4
71,25,L,U,0.5873015873015873,-1,-2
72,25,R,D,0.5873015873015873,0,-1
73,25,L,U,0.5873015873015873,-1,1
74,25,R,D,0.5873015873015873,0,-7
75,25,R,D,0.5873015873015873,0,2
76,25,R,D,0.5873015873015873,1,-1
77,25,R,D,0.5873015873015873,-1,-11
78,25,R,D,0.5873015873015873,0,-2
79,25,L,U,0.5873015873015873,-1,1
80,25,L,U,0.5873015873015873,-2,2
81,25,L,U,0.5873015873015873,1,5
82,25,L,U,0.5873015873015873,-1,2
83,25,R,D,0.5873015873015873,1,3
84,25,R,D,0.5873015873015873,-1,0
85,25,R,U,0.5873015873015873,-1,-1
86,25,L,D,0.5873015873015873,-1,-2
87,25,R,U,0.5873015873015873,0,0
88,25,R,U,0.5873015873015873,0,-5
89,25,L,D,0.5873015873015873,1,2
90,25,R,U,0.5873015873015873,1,-3
91,25,R,U,0.5873015873015873,3,-1
92,25,R,U,0.5873015873015873,2,4
93,25,L,D,0.5873015873015873,-1,1
94,25,R,U,0.5873015873015873,-1,-10
95,25,L,D,0.5873015873015873,1,-7
96,25,L,D,0.5873015873015873,0,-7
97,25,L,D,0.5873015873015873,-1,2
98,25,L,D,0.5873015873015873,-1,6
99,25,L,D,0.5873015873015873,1,13
100,25,R,U,0.5873015873015873,-1,10
101,25,R,U,0.5873015873015873,-1,0
102,25,L,D,0.5873015873015873,2,-3
103,25,R,U,0.5873015873015873,0,-8
104,25,R,U,0.5873015873015873,1,-10
105,25,L,D,0.5873015873015873,0,1
106,25,R,U,0.5873015873015873,-1,4
107,25,R,U,0.5873015873015873,1,5
108,25,R,U,0.5873015873015873,-1,8
109,25,L,D,0.5873015873015873,-1,2
110,25,L,D,0.5873015873015873,1,3
111,25,L,D,0.5873015873015873,2,-6
112,25,R,U,0.5873015873015873,-1,0
113,25,R,U,0.5873015873015873,-2,-6
114,25,R,U,0.5873015873015873,-1,7
115,25,L,D,0.5873015873015873,-1,-10
116,25,L,D,0.5873015873015873,0,7
117,25,R,U,0.5873015873015873,0,0
118,25,R,U,0.5873015873015873,1,3
119,25,R,U,0.5873015873015873,-1,0
120,25,R,U,0.5873015873015873,0,-3
121,25,L,D,0.5873015873015873,1,6
122,25,L,D,0.5873015873015873,-1,0
123,25,L,D,0.5873015873015873,-1,1
124,25,L,U,0.5873015873015873,2,5
125,25,R,D,0.5873015873015873,1,-3
126,25,R,D,0.5873015873015873,0,-1
127,25,L,U,0.5873015873015873,-1,3
128,25,L,U,0.5873015873015873,-1,5
129,25,L,U,0.5873015873015873,1,10
130,25,L,U,0.5873015873015873,0,8
131,25,L,U,0.5873015873015873,0,7
132,25,L,U,0.5873015873015873,1,16
133,25,L,U,0.5873015873015873,0,-4
134,25,L,U,0.5873015873015873,0,-8
135,25,R,D,0.5873015873015873,1,7
136,25,L,U,0.5873015873015873,0,-3
137,25,L,U,0.5873015873015873,0,-4
138,25,L,U,0.5873015873015873,0,20
139,25,L,U,0.5873015873015873,-1,3
140,25,L,U,0.5873015873015873,0,1
141,25,L,U,0.5873015873015873,1,-2
142,25,L,U,0.5873015873015873,1,-8
143,25,L,U,0.5873015873015873,0,-10
144,25,L,U,0.5873015873015873,0,1
145,25,L,D,0.5873015873015873,-2,0
146,25,L,D,0.5873015873015873,-1,14
147,25,L,D,0.5873015873015873,-1,3
148,25,L,D,0.5873015873015873,0,6
149,25,L,D,0.5873015873015873,1,-3
150,25,L,D,0.5873015873015873,1,-4
151,25,L,D,0.5873015873015873,0,-2
152,25,L,D,0.5873015873015873,0,-2
153,25,L,D,0.5873015873015873,0,-1
154,25,L,D,0.5873015873015873,1,1
155,25,L,D,0.5873015873015873,0,-2
156,25,L,D,0.5873015873015873,1,-2
157,25,L,D,0.5873015873015873,1,7
158,25,L,D,0.5873015873015873,-1,-1
159,25,R,U,0.5873015873015873,0,-1
160,25,R,U,0.5873015873015873,0,-1
161,25,R,U,0.5873015873015873,0,-3
162,25,R,U,0.5873015873015873,0,-3
163,25,R,U,0.5873015873015873,0,3
164,25,R,U,0.5873015873015873,-1,1
165,25,R,U,0.5873015873015873,0,-2
166,25,L,D,0.5873015873015873,0,0
167,25,L,U,0.5873015873015873,0,2
168,25,R,D,0.5873015873015873,-2,1
169,25,R,D,0.5873015873015873,2,-4
170,25,L,U,0.5873015873015873,0,-2
171,25,L,U,0.5873015873015873,0,-2
172,25,L,U,0.5873015873015873,1,-1
173,25,L,U,0.5873015873015873,0,-2
174,25,R,U,0.5873015873015873,-1,-1
175,25,R,D,0.5873015873015873,1,3
176,25,L,U,0.5873015873015873,1,-1
177,25,L,U,0.5873015873015873,0,-1
178,25,L,U,0.5873015873015873,0,4
179,25,R,D,0.5873015873015873,1,1
180,25,R,D,0.5873015873015873,-1,5
181,25,R,D,0.5873015873015873,1,-2
182,25,L,U,0.5873015873015873,0,-3
183,25,R,D,0.5873015873015873,1,2
184,25,L,U,0.5873015873015873,0,0
185,25,L,U,0.5873015873015873,-1,2
186,25,L,U,0.5873015873015873,0,1
187,25,L,U,0.5873015873015873,-1,1
188,25,L,U,0.5873015873015873,-1,2
189,25,R,D,0.5873015873015873,1,-1
190,25,R,D,0.5873015873015873,0,-3
191,25,R,D,0.5873015873015873,0,3
192,25,R,D,0.5873015873015873,-1,2
193,25,R,D,0.5873015873015873,0,-2
194,25,R,D,0.5873015873015873,-1,2
195,25,R,D,0.5873015873015873,0,-2
196,25,R,D,0.5873015873015873,0,1
197,25,R,D,0.5873015873015873,-1,5
198,25,R,D,0.5873015873015873,0,3
199,25,L,U,0.5873015873015873,0,1
200,25,L,U,0.5873015873015873,-1,1
201,25,L,U,0.5873015873015873,-1,-3
202,25,R,D,0.5873015873015873,1,-1
